# stan_version_major = 2
# stan_version_minor = 0
# stan_version_patch = 1
# model = chebyshev_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.65000000000000002 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = chebyshev.dataset.R
# init = 2 (Default)
# random
#   seed = 12345
# output
#   file = samples4.csv
#   append_sample = 0 (Default)
#   diagnostic_file =  (Default)
#   append_diagnostic = 0 (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,coefs.1,coefs.2,coefs.3,coefs.4,coefs.5,coefs.6,coefs.7,coefs.8,coefs.9,coefs.10,coefs.11,coefs.12,coefs.13,coefs.14,coefs.15,coefs.16,coefs.17,coefs.18,coefs.19,coefs.20
-21.7851,0.808229,0.617455,1,0.999339,0.00511911,0.498333,-0.00193397,0.00129524,-0.00475357,-0.00568728,-0.00160041,-0.00345182,0.000576148,-0.00474121,-0.00184877,-0.00337338,0.00320302,-0.000522347,-3.95231e-05,0.00341074,0.00566172,0.00675708,-0.00339827
-20.7381,1,0.617455,1,0.991602,-0.000649231,0.495017,-0.00164703,0.00490244,-0.00316506,0.000995566,0.00212269,0.000740714,0.000483433,0.000995931,0.00308181,0.00269047,2.57464e-05,0.000879539,-0.0087556,0.00439346,0.00183004,-0.0017563,0.0028188
-21.0334,0.815349,0.617455,1,0.989037,0.0020781,0.497226,0.00160164,-0.000339377,-2.21586e-05,-0.00298933,-0.00305324,-0.000918519,0.00438327,0.00538371,0.00504129,0.000559405,-0.00239771,0.00173857,0.000991017,-0.000676551,0.000546922,0.00754775,-0.00178644
-20.8153,0.966819,0.617455,1,0.994792,0.00021803,0.504502,0.00164924,-0.0056459,-0.0012038,-0.000804403,-0.00145129,-0.00195978,-0.00146464,-0.00274114,0.00188373,-0.00677557,-0.000193722,0.00243543,0.00524351,-0.00126056,0.00507071,-0.00591661,0.00148901
-17.958,1,0.617455,1,1.0037,-0.000768147,0.49459,-0.00324404,0.0046121,0.00203737,0.00151338,0.00142563,-0.00182628,-0.000223203,0.000736088,5.99151e-05,0.00349021,-0.00033426,-0.00107581,-0.00359698,0.00100881,-0.000649627,0.00806449,-0.00173697
-17.9657,0.922193,0.617455,1,1.00019,0.00252899,0.50503,-0.000220693,-0.00448194,-0.00109746,-0.00357705,-0.00286011,0.00292706,0.00423099,0.000374875,-0.00032816,-0.0019963,0.0022447,-0.00038322,0.00177217,0.000100027,-0.00142029,-0.00783075,-0.000494009
-18.3726,0.788908,0.617455,1,0.996608,-0.00290951,0.50583,-0.00251687,-0.000878831,-0.00259615,-0.00322844,0.00213545,0.00349333,0.00426027,0.00301893,-0.00238744,-0.000234922,0.00384279,-0.00130614,-0.00240544,0.00198919,0.00158651,-0.00439901,-0.00381328
-19.8309,0.674565,0.617455,1,0.997989,0.00470713,0.495655,0.0045492,0.0018193,-2.2631e-05,0.000151471,-0.000567382,-0.00233081,-0.00252149,0.00215377,0.00695034,-0.000190556,0.00311371,0.00313214,0.00643251,0.00159178,-0.00337864,0.00183153,-0.00205177
-20.7403,0.190259,0.617455,1,1.00028,0.0072659,0.50105,0.00216641,0.000261142,-0.00627032,-9.64829e-05,-0.000701472,-0.00141208,0.00141581,0.000553218,-0.00245394,0.00167891,0.00137912,0.00337322,-0.00307954,0.00415731,-0.00716125,0.00382401,-0.00383685
-18.2091,1,0.617455,1,1.0038,-0.000658969,0.502037,-0.000453986,0.00103061,-0.000726772,-0.000711654,-0.00513914,-0.00241184,0.000536766,0.00243562,0.00449969,0.000342592,-0.00634508,0.00170853,0.00224594,-0.00262799,0.00703116,-0.001622,0.00125871
-22.7379,0.565127,0.617455,1,1.00279,0.00163895,0.502255,0.00334575,-0.0026594,-0.00315071,-0.00253864,-0.00628954,-0.000775092,-0.00486623,0.00291047,0.000157036,-0.000598957,-0.00782387,0.00109661,0.00741342,-0.00290683,0.00424691,-0.00231281,0.00196062
-23.9012,0.952408,0.617455,1,0.998557,-0.00143871,0.498399,-0.000986979,0.00153451,0.000488836,0.0043957,0.00723179,0.00101837,0.00423695,-0.00285352,-0.000792287,0.000191297,0.00666013,-0.00355185,-0.00920395,0.00230579,-0.00568382,-0.00215776,-0.00169607
-24.6494,0.708721,0.617455,1,0.999794,-0.00437757,0.506261,-0.00941277,0.00188586,0.00164019,0.000377382,-0.00197694,-0.00534663,0.0009337,0.00368106,-0.000553847,-0.00127344,-9.20941e-07,0.00386928,0.00657268,-0.00569154,0.00101348,0.00407914,2.65294e-05
-23.0705,1,0.617455,1,0.998759,0.00307018,0.496082,0.00421803,-0.00389538,-0.000323915,0.00160863,-0.000622908,0.00502394,0.000378018,-0.00125641,0.000437431,-0.00125729,-0.00283206,-0.00537836,-0.00693796,0.00764699,-0.00450907,-0.00493646,-0.000286099
-15.2511,1,0.617455,1,0.995846,-0.00335008,0.498349,0.000902862,-0.000737322,0.000274912,-0.00408631,0.00242668,-0.00316678,0.0038255,-0.000708158,-0.00231379,-0.00476389,0.00169514,0.00139664,0.00172818,0.00141072,-0.00085455,-0.000909508,-0.00333562
-18.2193,0.526338,0.617455,1,0.99979,-0.00427599,0.499226,0.0022325,0.000134998,0.00540727,-0.00239946,0.00413241,-0.0001574,0.00261239,-0.00477153,0.00415733,-0.00507396,-7.19907e-05,-0.00072093,0.00307121,0.00318948,-0.00155026,0.00204536,-0.00257711
-19.7996,0.559404,0.617455,1,0.995701,0.00322498,0.504285,-0.000841683,-0.000176653,-0.00711737,0.00203664,-0.00575661,-0.00386878,-0.000699885,0.00336734,-0.00407968,0.00109784,-0.00131432,0.00175633,9.27894e-05,-0.00275872,-0.00297583,-0.00190644,0.00411861
-22.8729,0.560699,0.617455,1,0.990886,-0.00270684,0.498169,-0.00105975,0.00465599,0.0058612,-0.00326744,0.00410364,0.00212699,-0.00412477,-0.00251659,-0.0019886,-0.00709955,0.000955011,-0.0031576,-0.00154718,0.000698566,-0.00183858,-0.00407919,-0.00465282
-22.4955,0.880303,0.617455,1,0.989088,-0.00196551,0.50296,-0.00354984,-0.00195279,0.00411784,0.00282611,-0.00253106,0.00314335,-0.000700427,-0.00235106,-0.002799,-0.00414145,0.00432064,-0.00371002,-0.00207003,-0.00188588,-0.0023608,-0.00403913,-0.00662848
-21.0091,0.905724,0.617455,1,1.00254,0.00139854,0.494339,0.00485621,0.00280167,-0.00726533,-0.00277308,0.00148721,0.00177816,0.001684,0.00302099,-0.00516676,-0.0014689,0.000870884,0.00203846,-0.00322274,-0.00312164,-0.00546839,-0.000401686,0.00265926
-29.1655,0.331623,0.617455,1,0.99164,0.00152441,0.49357,-0.00153171,-0.000354343,0.0037948,0.00379504,-0.00689383,-0.00313033,0.00195436,-0.00670388,0.00518091,0.00171052,-0.00103588,0.00932145,-0.0029463,-0.00206292,0.00629456,-0.00113084,-0.00364474
-27.6528,1,0.617455,1,0.998545,-0.00162821,0.504336,0.00282278,0.00104126,-0.00322059,-0.00212072,0.00835942,0.00388362,-0.00175827,0.00307352,-0.00815132,0.00238067,-0.000402677,-0.0101146,0.000432542,0.000769787,-0.00536378,0.000290411,0.00472788
-24.4081,1,0.617455,1,0.999526,0.00052211,0.502971,0.00226559,-0.000340912,0.000843622,-0.00218035,0.00745248,0.00054524,0.00657536,0.00559903,-0.00637421,-0.000717696,0.0022592,-0.00468229,-0.000572297,0.00184929,-0.0071771,-0.00305523,0.00476732
-17.7578,1,0.617455,1,0.998725,0.00107899,0.50169,-0.00185746,-0.00198049,0.00100929,0.00691328,0.00356079,-0.000153707,0.00388045,-0.00227654,0.00460527,-7.9353e-05,0.000957364,-0.000569139,0.00110109,-3.40445e-05,0.0021497,-0.001887,-0.00685941
-19.5363,0.864262,0.617455,1,0.997255,-3.27917e-05,0.50304,-0.00547967,0.000195678,0.00174576,0.00543384,0.00217006,0.00145081,0.00287581,0.00303044,0.00391357,0.00342939,0.000608258,-0.00381075,0.0023013,0.00330383,0.00261636,-0.00116675,-0.00650185
-17.6985,1,0.617455,1,1.00357,-0.000728826,0.505074,-0.00622434,-8.42755e-05,-0.00411922,0.000661942,-0.000614486,-0.000328559,0.00581481,0.00156923,0.0018117,0.00270352,-0.00206915,-0.000812537,-0.000414294,0.000624265,0.000208395,-0.000289739,-0.00543945
-21.5532,0.500383,0.617455,1,0.997607,0.000670554,0.491815,0.00530562,-0.000251088,0.00588527,-0.00165522,0.00193515,0.00223433,-0.00585847,0.00115896,-0.00166337,-0.00415054,0.00412534,-8.74079e-05,7.93388e-05,0.000714735,0.00270934,-0.00339772,0.00346189
-18.2259,1,0.617455,1,0.992817,-0.00295439,0.494599,0.00108453,-0.000382124,6.03828e-05,0.00125824,-0.000193747,0.00115462,-0.00424168,0.00332661,-0.00109483,0.00229074,0.00533836,-0.0035006,0.00207301,0.00457888,0.00192661,-0.0022138,0.00201517
-17.1609,0.933331,0.617455,1,1.00215,0.00558697,0.50211,0.00126145,0.000470921,-0.00271094,-5.19129e-05,0.00245523,-0.00144781,0.000758499,-0.00217829,0.00195007,-0.00214859,-0.00690421,0.00366166,-0.00132648,-0.00357786,-0.000516078,0.00152086,-0.00365814
-17.1609,0.429798,0.617455,1,1.00215,0.00558697,0.50211,0.00126145,0.000470921,-0.00271094,-5.19129e-05,0.00245523,-0.00144781,0.000758499,-0.00217829,0.00195007,-0.00214859,-0.00690421,0.00366166,-0.00132648,-0.00357786,-0.000516078,0.00152086,-0.00365814
-14.88,0.938314,0.617455,1,1.00645,-0.000448877,0.501556,-0.00432533,-0.00143104,0.00127252,0.000717464,0.000688451,-0.00179523,0.00042402,-0.0029592,0.00226816,0.00159,-0.00312734,0.00380346,-0.00101437,-0.00127553,-0.00058635,0.00261448,-0.00377717
-15.4928,0.358689,0.617455,1,1.00402,0.0018347,0.501641,0.00215064,0.00201363,-0.000633234,-0.00281596,-0.00105637,0.00129725,-0.00395683,0.00260749,0.00183609,0.00263548,-0.00295244,-0.000122912,-0.00080813,0.0021831,-0.00265844,0.00304786,-0.00548907
-22.8185,0.41088,0.617455,1,1.00216,0.00238499,0.50275,0.00244735,-0.00110357,-0.00214763,0.00397657,0.00333549,0.00690518,0.00161065,-0.00413439,-0.00438226,-0.000837725,0.00238423,-0.00150972,-0.00241387,-0.00665277,-0.00630216,-0.00499414,0.00306576
-15.4042,1,0.617455,1,0.998312,-0.00076158,0.502614,0.0022984,0.00455796,-0.00141605,-7.40082e-05,-0.000347559,0.00118962,-0.00326276,-0.00518594,0.000661249,-0.0016608,0.0037296,-0.003263,-0.000569316,0.00255683,-0.00198382,-0.00161243,0.00290399
-17.9011,0.473472,0.617455,1,0.999314,0.00153145,0.505636,0.000401721,0.000537357,0.00417811,0.000392979,0.00329976,0.00169004,-0.00261435,-0.00135785,0.00276551,-0.00185503,0.000529517,-0.00415844,0.000874747,-0.00815069,-0.000801343,-0.0020343,8.48807e-05
-18.3883,0.587113,0.617455,1,0.99955,-0.00119288,0.493878,0.00159057,0.00427292,-0.000400708,0.000404879,-0.000958483,-0.00285714,0.00312435,-0.00191402,-0.005196,-0.00160964,0.000394876,0.00210963,0.00196286,0.00647627,-0.00071867,-0.00457544,0.001084
-19.2599,0.542214,0.617455,1,0.999827,0.000959464,0.508936,-0.000540497,0.00203947,0.0011861,-0.000228147,0.000821335,0.00018305,-0.00106012,0.00282235,0.00449636,0.00144283,0.00243789,-0.00109733,-0.00104623,-0.00446441,0.00710962,0.000568517,-0.0022839
-17.7013,0.81031,0.617455,1,0.99668,-0.00341988,0.50368,0.00417024,-0.000103636,0.000577011,-1.72714e-05,0.00266435,0.00162368,-0.000526497,0.00467812,0.00615496,0.00373217,0.00152079,-0.00403616,-0.0023813,0.00106835,0.00111271,0.00352555,0.000839721
-15.9546,0.969959,0.617455,1,0.995282,-0.00210984,0.502051,-0.000490755,-0.00144988,-0.00234261,0.00052088,-0.00179073,0.00338297,-0.00169226,-0.00149459,0.00145053,0.00136782,-0.00297172,0.0050325,0.00585751,0.00142231,-0.000760634,0.003714,0.000546155
-16.493,0.938884,0.617455,1,0.992791,0.00138851,0.502474,0.00163476,-0.000232677,-0.00383905,0.00105829,-0.00221527,0.00344281,0.000973867,0.00203627,0.00501341,0.00157255,-0.00349307,0.00223262,0.00391689,0.00228099,-0.00109085,-0.000572706,0.00252781
-24.0878,0.352776,0.617455,1,1.00065,-0.00293163,0.496118,0.00692936,0.00261745,0.0105345,0.00113252,0.0032047,-0.00217231,-0.00427461,-0.00605051,0.00058436,-0.00230182,-0.00165475,0.00299617,0.000653817,-0.000529039,0.00289839,0.00225149,-0.00265253
-24.3449,0.908678,0.617455,1,1.01259,-0.00140019,0.498728,0.00168358,-0.00558242,-0.0060928,0.0079661,0.00252482,-0.00062651,0.00243596,0.00234095,0.00453503,0.00215282,-0.00263225,0.00323418,0.000279421,-0.000732631,-0.000852289,0.00469642,0.00175266
-17.4908,1,0.617455,1,1.00642,0.00273222,0.502576,0.000364527,-0.00150911,-0.00128061,0.00446605,-0.00351759,-0.000882572,-0.00503865,-0.000910814,-0.0023956,0.00204261,0.00154452,0.000365231,-0.00465472,-0.000477059,0.00168726,-0.000304903,-0.00563322
-15.4051,1,0.617455,1,1.00043,-0.00363717,0.498955,0.0004284,-0.00125252,-0.00174552,-0.00470261,0.00478482,0.000290492,0.00508914,1.96337e-05,0.00157024,-0.000843937,-0.00129868,0.00170093,0.00357807,-0.00054697,-0.000927366,-0.000516292,0.00367594
-15.8704,0.489813,0.617455,1,1.0028,0.00342202,0.500823,0.000154914,-0.000618484,-0.000614241,-0.000490658,0.00261713,0.00225467,0.0071293,-0.00125865,0.0012669,-0.00277397,0.0023971,0.00442581,-0.00202926,-0.0032662,4.96095e-06,0.00123706,0.00161125
-15.8704,0.431998,0.617455,1,1.0028,0.00342202,0.500823,0.000154914,-0.000618484,-0.000614241,-0.000490658,0.00261713,0.00225467,0.0071293,-0.00125865,0.0012669,-0.00277397,0.0023971,0.00442581,-0.00202926,-0.0032662,4.96095e-06,0.00123706,0.00161125
-20.3168,0.494663,0.617455,1,1.00732,0.000916779,0.499792,0.0024427,0.000377121,5.63464e-05,-0.00123499,-0.00251905,0.00106096,0.000578012,0.00961528,-0.00367151,0.000938111,0.00367047,0.00553379,0.00196602,0.000989081,0.00211795,-0.00354167,0.00289122
-17.1887,0.878245,0.617455,1,0.993663,-0.00745874,0.498535,0.00139001,0.00149933,-0.0045643,-0.00151032,0.00201654,-0.00140911,-0.00122959,0.00149864,-0.00267589,-0.000995956,0.00322867,0.0031105,-0.000236238,-0.00196459,-0.000830191,0.00123894,0.00343448
-19.5685,0.813764,0.617455,1,0.996908,0.0071132,0.498032,-0.0040011,0.00101599,-0.00384448,-0.000342464,-0.00545649,-0.000229489,-0.00222422,-0.00264836,-0.00569319,0.00013443,0.00388357,-0.000694724,-0.000549863,-0.00500743,0.00112564,0.000706545,-0.000623412
-22.8863,0.551637,0.617455,1,0.996099,-0.000394923,0.50773,-0.00260693,-0.0013269,-0.0069369,-0.000392306,0.000705493,0.000481306,-0.00834104,-0.00288343,0.000726686,-0.000533179,-0.000592998,0.00263737,-0.00188699,0.000498832,0.00169501,-0.00711922,-0.00250391
-18.7063,1,0.617455,1,0.996209,-4.40969e-05,0.502871,-0.00656573,-0.000906982,-0.00633887,-0.00195592,0.00352742,0.000643941,-0.00529913,0.00149087,0.00472208,-0.000432339,0.00205253,0.00283289,0.000429534,0.000755643,0.00209947,-0.00217917,-0.000608116
-18.7063,0.441555,0.617455,1,0.996209,-4.40969e-05,0.502871,-0.00656573,-0.000906982,-0.00633887,-0.00195592,0.00352742,0.000643941,-0.00529913,0.00149087,0.00472208,-0.000432339,0.00205253,0.00283289,0.000429534,0.000755643,0.00209947,-0.00217917,-0.000608116
-23.9118,0.319153,0.617455,1,0.994163,0.0034222,0.503611,-0.00646161,-0.00115805,-0.00130073,-0.00160004,0.00488102,-0.00159825,-0.000915571,0.0012348,0.00252483,-0.00188095,0.00797284,2.80345e-05,-0.00807161,-0.00388205,0.00409081,-0.00054629,-0.00265433
-22.6416,0.839035,0.617455,1,0.992009,0.00214793,0.499388,-0.00364741,0.000155416,-0.00351683,0.00398762,0.000427384,0.000226282,-0.00708265,0.00197274,0.00274409,0.000785571,0.00367614,-0.00424497,-0.00597456,0.00300242,0.00423073,-0.00429706,-0.00407142
-22.7464,0.622476,0.617455,1,0.994529,0.000853396,0.493164,-0.00300729,-0.00567203,0.000732126,0.000540667,-0.00230433,0.00289055,-0.00413107,0.00199249,-0.00418277,0.00276757,-0.00084234,-0.00141344,-0.00533303,0.00247749,-0.00249468,-0.00652567,-0.0046236
-18.175,1,0.617455,1,0.998706,-0.00168478,0.503435,0.00270177,-0.00761918,0.00331745,-0.0013136,0.0031251,0.00317176,-0.00215252,0.00141853,-0.00220624,0.00222131,-0.000529468,-0.00485979,-0.000936329,-0.00471965,0.000777184,0.000500328,0.00177734
-19.8178,0.719439,0.617455,1,0.997231,-0.000220514,0.505468,0.000151611,-0.00668861,0.00445179,-0.000187169,0.00537844,0.00320734,0.003728,-0.000207922,0.0018832,0.00442183,-0.00304331,-0.00096751,0.000584894,3.32803e-05,0.00496361,-0.00022884,0.00210111
-19.6689,0.807466,0.617455,1,0.99716,0.000912061,0.494963,-0.00290639,0.0007886,-0.0012395,0.00313296,-0.00167727,0.000942463,-0.00188986,-0.00408969,0.000628519,-0.0087968,0.000839347,0.00207899,0.000806021,-0.00670933,0.000180371,0.00157335,-0.00220044
-17.2552,1,0.617455,1,1.00082,0.000177719,0.495379,0.00150154,0.00178656,0.0006457,0.00637957,0.00106706,0.00159729,0.000558473,-0.00444398,0.00214113,-0.00348874,0.00486295,0.00198569,0.00448798,-0.00165564,0.00119008,-0.00126142,-0.000785945
-17.5812,0.609869,0.617455,1,1.00449,0.00187131,0.499958,-0.00257109,-0.000689551,0.00458792,0.00284052,0.00172377,0.00271495,6.59523e-05,-0.00485455,-0.00291152,-0.000556983,0.00228581,0.000770533,-0.00203291,-0.00631408,0.000929725,-0.00472972,0.00186098
-19.6343,0.865395,0.617455,1,1.00587,0.002966,0.496816,-0.00119789,0.00053324,-0.00263512,0.00365164,0.00157863,-0.00190006,0.00534532,-0.000443254,-0.000255629,-0.00603654,-0.00284683,-0.00541744,-0.00183989,-0.000756922,-0.00535027,-0.00314306,0.000613515
-17.762,1,0.617455,1,1.00528,-0.00255787,0.497055,-0.00278826,0.000293262,0.000123246,-0.00382197,0.00163312,-0.00187092,-0.000193244,-0.000672048,-0.00244321,-0.00308429,0.00412247,-0.00198352,0.000457386,0.00509889,0.00339409,0.00633374,0.000442423
-17.762,0.491388,0.617455,1,1.00528,-0.00255787,0.497055,-0.00278826,0.000293262,0.000123246,-0.00382197,0.00163312,-0.00187092,-0.000193244,-0.000672048,-0.00244321,-0.00308429,0.00412247,-0.00198352,0.000457386,0.00509889,0.00339409,0.00633374,0.000442423
-18.0676,0.775634,0.617455,1,1.00743,-0.00238292,0.502592,-0.00233451,0.000514554,-0.00121547,-0.000150965,-0.00374664,-0.00139889,-0.00125167,0.000331834,-0.00140954,-0.000188904,-0.00067203,-0.000857341,0.000739884,0.00851045,0.00427453,0.00234192,-0.00374179
-19.4569,0.458191,0.617455,1,1.00894,-0.00519342,0.498615,-0.00333434,-0.00105189,-0.00241542,0.00151597,-0.00246293,-0.00537572,0.00149132,0.00230752,0.00180809,-0.00247791,-0.000995097,0.0039287,0.00315147,0.0036573,-0.00384363,-0.000138107,-0.00327106
-21.8571,0.83967,0.617455,1,1.01,-0.00250847,0.501498,-0.00437311,-0.001108,-0.00507914,0.000242544,0.00205418,-0.00513759,0.000422956,0.0010662,0.00281563,-0.00278885,0.00271478,0.00414304,-0.00168009,0.00469743,-0.00566014,0.0022439,-0.0039395
-17.2976,1,0.617455,1,1.00495,-0.001514,0.498362,0.00469937,-0.00462351,0.001192,0.000851994,-0.00136119,-0.00236077,-0.00118409,-0.00223097,0.000318196,-0.000376673,-0.00326304,-0.00636096,0.000457635,0.000906572,0.00378372,0.00122232,0.00430121
-17.2976,0.601911,0.617455,1,1.00495,-0.001514,0.498362,0.00469937,-0.00462351,0.001192,0.000851994,-0.00136119,-0.00236077,-0.00118409,-0.00223097,0.000318196,-0.000376673,-0.00326304,-0.00636096,0.000457635,0.000906572,0.00378372,0.00122232,0.00430121
-17.2976,0.582463,0.617455,1,1.00495,-0.001514,0.498362,0.00469937,-0.00462351,0.001192,0.000851994,-0.00136119,-0.00236077,-0.00118409,-0.00223097,0.000318196,-0.000376673,-0.00326304,-0.00636096,0.000457635,0.000906572,0.00378372,0.00122232,0.00430121
-30.1497,0.120361,0.617455,1,0.995782,0.005063,0.494301,0.00491579,-0.00382367,-0.00212543,-0.00148149,-0.00281516,0.00545447,-0.00277051,0.00337176,0.00412319,0.000767641,-0.00286585,-0.0115404,0.0055585,-0.000139378,-0.00457946,-0.00199598,-0.00601093
-22.2561,0.93384,0.617455,1,0.996885,-0.00125944,0.501279,-0.00224855,-0.00202792,0.000857095,-0.00427878,0.00685763,-0.00388455,-0.00167352,0.00435977,-0.00463367,-0.00054054,0.00382357,-0.00288328,-0.00668233,0.00510681,0.00322359,0.00142875,0.00381423
-20.3574,1,0.617455,1,1.00521,-0.00153547,0.500633,-0.00330486,0.00216004,-0.00112134,0.00407827,-0.00385485,0.00478735,-0.00238385,-0.00515946,0.00414998,-0.00288627,-0.00556149,-0.00216932,-0.00239708,-0.000879067,0.00349727,0.00496635,-2.15306e-05
-21.6403,0.632115,0.617455,1,0.99661,-0.000263934,0.49866,0.00549111,-0.00437632,0.00458408,0.000368706,0.0050211,-0.000572585,0.00177681,0.00492585,-0.00444831,0.00534438,0.00292911,0.0027306,0.00467879,-0.00156469,-0.00209633,-0.00464023,0.00224885
-21.0494,0.96811,0.617455,1,1.003,0.0025973,0.501143,0.0013615,-0.00681903,0.00285291,-0.00665856,0.00610581,0.000601572,0.00150833,0.00515954,-0.00387013,0.00339879,0.00439954,-0.00122052,0.00144974,-0.000343379,0.00248637,-0.00174218,8.79547e-05
-19.7363,0.869095,0.617455,1,1.00619,0.00243877,0.504129,0.000519757,-0.000838889,0.0025487,-0.000792155,0.00179256,-0.00471611,-0.00354396,0.00137177,0.0055503,-0.00507362,-0.00228746,-0.00411401,0.00115815,-0.00121912,0.00546895,-7.1548e-05,-0.00325136
-16.5833,1,0.617455,1,1.0045,-0.00262447,0.499008,-0.00149462,-0.00400788,0.001993,-0.000211497,0.000382043,-0.00460479,0.000434348,-0.000543159,0.00304043,-0.00196903,-0.00382331,0.000499644,-0.00219391,-0.000919984,0.0070329,-0.000968203,-0.00165869
-15.4119,1,0.617455,1,1.00306,-0.000522411,0.500266,-0.00351913,-0.00273088,0.000158439,0.000569032,0.00302338,-0.00128809,0.00162827,-0.00125398,0.00101842,-0.000279083,-0.00447361,0.00394074,-0.00392979,-0.00123906,0.00485228,-0.00194639,0.00210679
-17.013,0.622429,0.617455,1,1.00011,-0.00053811,0.499855,0.00132931,0.00103766,-0.00240785,0.00242805,0.00407785,0.0025452,0.00157322,-0.00535168,-0.000340788,0.00823565,-0.00355806,0.00095178,-0.00146916,0.000181204,0.000230123,0.0017692,0.0014291
-18.0763,0.792404,0.617455,1,0.998619,-0.00232645,0.503648,-0.00119886,-0.00180764,-0.000499263,-0.000453328,0.0019505,0.00379248,0.00248193,-0.00381675,-0.000183002,0.00854401,6.84047e-05,-0.000199914,0.00106612,0.00237935,0.00499305,0.000307661,-0.00326322
-17.234,0.776593,0.617455,1,0.997293,0.00152354,0.497446,-0.0034794,-0.00118757,-0.00161143,0.00329133,-0.000239099,-0.00209278,0.00211182,0.00164178,0.000514931,-0.00683554,0.00212376,-0.000881474,-0.00350518,-0.00331069,-0.00480985,0.00152195,0.00314451
-19.2072,0.719093,0.617455,1,0.997304,0.0006583,0.502628,0.00406393,-0.000150643,-0.000454818,-0.000524146,0.000450925,0.00264829,-0.00209651,-0.00253996,-0.00174012,0.0061794,-0.00345136,-0.000885638,0.0030984,0.00163173,0.00921591,-0.000139483,-0.00218219
